penalty,max_iter,random_state,n_jobs,n_samples,n_features,n_classes,n_clusters_per_class,n_informative,flip_y,scale,time,n1,WithFeature,featureInfo,WithInfo,Withflip,total clusters,clusterInfo,All,AllDjob,AllDDjob,AllwithFlip,AllwithClass m1,flipwithcluster,WithfeatureInfo,m1flip,WithfeatureInfoMflip,WithfeatureInfoDjob,x2,m1flipDjob,final
l2,561,334,16,725,521,2,4,10,0.06898425749,26487965.69,0.272582531,406725,211903725,5210,4067250,28057.62213,8,80,16952298000,1059518625,66219914.06,73090105.64,4238074500,0.5518740599,2119037250,292360422.6,146180211.3,132439828.1,8277489.258,18272526.41,264879656.3
none,945,334,16,385,527,6,5,9,0.06171115441,71900915.69,0.3071615062,363825,191735775,4743,3274425,22452.06075,30,270,51768659250,3235541203,202221325.2,199668982.8,10353731850,1.851334632,1725621975,638940744.9,106490124.2,107851373.4,6740710.84,39933796.56,647108240.6
l2,173,486,1,934,474,3,3,9,0.05627273233,229769604.1,0.3359382153,161582,76589868,4266,1454238,9092.660635,9,81,6203779308,6203779308,6203779308,349103612.4,2067926436,0.506454591,689308812,116367870.8,38789290.27,689308812,689308812,116367870.8,2067926436
elasticnet,297,536,2,416,123,2,5,10,0.0177707234,15196896.02,0.154122591,137808,16950384,1230,1378080,2448.94785,10,100,1695038400,847519200,423759600,15061029.28,339007680,0.177707234,169503840,6024411.712,3012205.856,84751920,42375960,3012205.856,169503840
none,655,420,8,167,139,2,4,6,0.06389932383,3801128.814,0.02268052101,109385,15204515,834,656310,6989.627537,8,48,729816720,91227090,11403386.25,5829349.366,182454180,0.5111945906,91227090,11658698.73,5829349.366,11403386.25,1425423.281,1457337.341,22806772.5
l1,517,963,4,870,163,9,3,10,0.07932899254,164960482.6,1.905080318,449790,73315770,1630,4497900,35681.38755,27,270,19795257900,4948814475,1237203619,392584466.6,6598419300,2.141882799,733157700,523445955.4,58160661.71,183289425,45822356.25,130861488.9,1649604825
l1,973,184,2,321,390,2,3,9,0.05791642996,121809870.1,0.680450201,312333,121809870,3510,2810997,18089.21232,6,54,6577732980,3288866490,1644433245,190479405.7,2192577660,0.3474985798,1096288830,126986270.5,63493135.24,548144415,274072207.5,63493135.24,1096288830
none,671,512,8,435,162,6,3,9,0.07533406921,35464027.58,0.3034543991,291885,187390170,5778,2626965,21988.88479,18,162,30357207540,3794650943,474331367.8,285866496.7,10119069180,1.356013246,1686511530,762310657.9,127051776.3,210813941.3,26351742.66,95288832.24,1264883648
none,413,624,4,709,751,7,2,8,0.09187132123,384834742.3,0.6037831306,292817,219905567,6008,2342536,26901.48467,14,112,24629423504,6157355876,1539338969,565684419.6,12314711752,1.286198497,1759244536,1131368839,161624119.9,439811134,109952783.5,282842209.8,3078677938
elasticnet,858,318,8,248,531,4,3,7,0.04955833233,56494152.05,0.9042201042,212784,112988304,3717,1489488,10545.22019,12,84,9491017536,1186377192,148297149,58794875.15,3163672512,0.594699988,790918128,156786333.7,39196583.43,98864766,12358095.75,19598291.72,395459064
none,121,661,1,160,916,8,2,9,0.00337065148,141870080,0.1781840324,19360,17733760,8244,174240,65.25581265,16,144,2553661440,2553661440,2553661440,8607502.712,1276830720,0.05393042368,159603840,4303751.356,537968.9195,159603840,159603840,4303751.356,1276830720
elasticnet,404,632,2,553,619,8,2,10,0.06073216439,553168112.1,3.908815861,223412,138292028,6190,2234120,13568.29431,16,160,22126724480,11063362240,5531681120,671901934.3,11063362240,0.9717146302,1382920280,671901934.3,83987741.78,691460140,345730070,335950967.1,5531681120
l1,182,492,8,415,486,10,3,8,0.04906598632,45884475.05,0.5052785873,75530,36707580,3888,604240,3705.953947,30,240,8809819200,1101227400,137653425,54032808.54,2936606400,1.47197959,293660640,144087489.4,14408748.94,36707580,4588447.5,18010936.18,367075800
l2,565,338,8,796,687,10,2,7,0.07566003739,386214225.1,0.9050705433,449740,308971380,4809,3148180,34027.34522,20,140,43255993200,5406999150,675874893.8,409093757.9,21627996600,1.513200748,2162799660,1636375031,163637503.1,270349957.5,33793744.69,204546878.9,2703499575
none,993,573,8,517,206,4,4,8,0.01991617925,52878243.02,0.303614378,513381,105751686,1168,4107048,10224.58802,16,128,9594064128,1199258016,149907252,23884637.61,2398516032,0.318658868,599629008,47769275.23,11942318.81,74953626,9369203.25,5971159.403,299814504
elasticnet,889,294,16,753,981,7,3,9,0.09957851415,287305408.8,5.216220379,669417,656698077,8829,6024753,66659.55021,21,189,124115936553,7757246035,484827877.2,772455034,41371978851,2.091148797,5910282693,4119760181,588537168.8,369392668.3,23087041.77,257485011.3,2585748678
l1,769,150,16,434,256,3,3,10,0.08717678926,16019808.09,0.6065852162,333746,85438976,2560,3337460,29094.90471,9,90,7689507840,480594240,30037140,41896662.78,2563169280,0.7845911033,854389760,223448868.2,74482956.05,53399360,3337460,13965554.26,160198080
elasticnet,887,93,1,413,147,7,5,11,0.006877505677,376954599,2.631711245,366331,53850657,1617,4029161,2519.443532,35,385,20732502945,20732502945,20732502945,142587906.7,4146500589,0.2407126987,592357227,28517581.34,4073940.192,592357227,592357227,28517581.34,4146500589
l2,138,179,8,753,299,3,2,5,0.04160058214,11651357.29,0.1026117802,103914,31070286,1495,519570,4322.882892,6,30,932108580,116513572.5,14564196.56,4847032.443,466054290,0.2496034928,155351430,19388129.77,6462709.924,19418928.75,2427366.094,2423516.222,58256786.25
l1,158,731,2,172,750,10,3,8,0.09343035911,101910000.1,0.7028243542,27176,20382000,6000,217408,2539.063439,30,240,4891680000,2445840000,1222920000,228515709.5,1630560000,2.802910773,163056000,152343806.4,15234380.64,81528000,40764000,76171903.18,815280000
l2,170,249,16,571,505,8,2,10,0.03823447853,24510175.04,0.1075806618,97070,49020350,5050,970700,3711.420831,16,160,7843256000,490203500,30637718.75,18742675.2,3921628000,0.6117516565,490203500,149941401.6,18742675.2,30637718.75,1914857.422,9371337.598,245101750
l1,250,655,8,444,327,8,2,9,0.05703349614,36297000.06,0.4035403728,111000,36297000,2943,999000,6330.718072,16,144,5226768000,653346000,81668250,37262606.57,2613384000,0.9125359382,326673000,149050426.3,18631303.28,40834125,5104265.625,18631303.28,326673000
elasticnet,886,342,1,963,537,9,2,11,0.07827908586,4123602594,26.91261172,853218,458178066,5907,9385398,66789.12508,18,198,90719257068,90719257068,90719257068,7101420513,45359628534,1.409023545,5039958726,3550710257,394523361.8,5039958726,5039958726,3550710257,45359628534
l1,442,852,4,639,199,2,2,7,0.0305582338,28102581.03,0.3322458267,282438,56205162,1393,1977066,8630.806438,4,28,1573744536,393436134,98359033.5,12022713.37,786872268,0.1222329352,393436134,24045426.74,12022713.37,98359033.5,24589758.38,6011356.684,196718067
